"","X","month","spp","biomass"
"610",610,10,"infauna",1.00000000000018
"611",611,11,"infauna",1.0000000000008
"612",612,12,"infauna",1.00000000000149
"613",613,13,"infauna",1.00000000000224
"614",614,14,"infauna",1.00000000000304
"615",615,15,"infauna",1.00000000000386
"616",616,16,"infauna",0.999991696332708
"617",617,17,"infauna",0.999979489830556
"618",618,18,"infauna",0.999963064789837
"619",619,19,"infauna",0.999942034679856
"620",620,20,"infauna",0.999915747176843
"621",621,21,"infauna",0.999883521098432
"622",622,22,"infauna",0.999844762233081
"623",623,23,"infauna",0.999799051757801
"624",624,24,"infauna",0.999746187368129
"625",625,25,"infauna",0.999686194644708
"626",626,26,"infauna",0.999591091169641
"627",627,27,"infauna",0.999523962844667
"628",628,28,"infauna",0.999447365277821
"629",629,29,"infauna",0.999365930874168
"630",630,30,"infauna",0.999280278370624
"631",631,31,"infauna",0.999191214465653
"632",632,32,"infauna",0.999099621251144
"633",633,33,"infauna",0.999006408257641
"634",634,34,"infauna",0.998912474737166
"635",635,35,"infauna",0.998818672661438
"636",636,36,"infauna",0.998725778345694
"637",637,37,"infauna",0.99863447285357
"638",638,38,"infauna",0.998499371028962
"639",639,39,"infauna",0.998426418044388
"640",640,40,"infauna",0.998353506603354
"641",641,41,"infauna",0.998285210239538
"642",642,42,"infauna",0.998221662261558
"643",643,43,"infauna",0.998163220269389
"644",644,44,"infauna",0.998110372887004
"645",645,45,"infauna",0.998063589614712
"646",646,46,"infauna",0.998023254909501
"647",647,47,"infauna",0.997989615316991
"648",648,48,"infauna",0.997962755417371
"649",649,49,"infauna",0.997942592849857
"650",650,50,"infauna",0.997917132161759
"651",651,51,"infauna",0.997916783940465
"652",652,52,"infauna",0.997914351061995
"653",653,53,"infauna",0.997914755332235
"654",654,54,"infauna",0.997917012994122
"655",655,55,"infauna",0.997920239621993
"656",656,56,"infauna",0.997923395745293
"657",657,57,"infauna",0.997925435871094
"658",658,58,"infauna",0.99792538999224
"659",659,59,"infauna",0.997922425996087
"660",660,60,"infauna",0.997915882589604
"661",661,61,"infauna",0.997905282601032
"662",662,62,"infauna",0.997885974544377
"663",663,63,"infauna",0.997869048406752
"664",664,64,"infauna",0.997849821899063
"665",665,65,"infauna",0.997828217174047
"666",666,66,"infauna",0.997804592863371
"667",667,67,"infauna",0.997779593090711
"668",668,68,"infauna",0.997754109992063
"669",669,69,"infauna",0.997729109431818
"670",670,70,"infauna",0.997705531914136
"671",671,71,"infauna",0.997684211927207
"672",672,72,"infauna",0.997665831185353
"673",673,73,"infauna",0.997650895372821
"674",674,74,"infauna",0.997631473742086
"675",675,75,"infauna",0.997627518461674
"676",676,76,"infauna",0.997620936520953
"677",677,77,"infauna",0.997615600729076
"678",678,78,"infauna",0.997610952239848
"679",679,79,"infauna",0.997606302924269
"680",680,80,"infauna",0.997600699526019
"681",681,81,"infauna",0.99759312496614
"682",682,82,"infauna",0.997582609664289
"683",683,83,"infauna",0.99756831853678
"684",684,84,"infauna",0.997549598632137
"685",685,85,"infauna",0.997526000436482
"686",686,86,"infauna",0.997486631104023
"687",687,87,"infauna",0.997455314912327
"688",688,88,"infauna",0.997417370584182
"689",689,89,"infauna",0.997374916424222
"690",690,90,"infauna",0.997328217100432
"691",691,91,"infauna",0.997277718045738
"692",692,92,"infauna",0.997223972573576
"693",693,93,"infauna",0.997167596586518
"694",694,94,"infauna",0.99710923217155
"695",695,95,"infauna",0.997049513068452
"696",696,96,"infauna",0.99698903797292
"697",697,97,"infauna",0.996928351255693
"698",698,98,"infauna",0.996837710841346
"699",699,99,"infauna",0.996786245043382
"700",700,100,"infauna",0.996731815401754
"701",701,101,"infauna",0.996678481758971
"702",702,102,"infauna",0.996626304495011
"703",703,103,"infauna",0.996575418048264
"704",704,104,"infauna",0.996525952818473
"705",705,105,"infauna",0.99647801531913
"706",706,106,"infauna",0.996431683726933
"707",707,107,"infauna",0.996387002441317
"708",708,108,"infauna",0.996343979730378
"709",709,109,"infauna",0.996302588011554
"710",710,110,"infauna",0.996241661480124
"711",711,111,"infauna",0.996210757057884
"712",712,112,"infauna",0.996182775226514
"713",713,113,"infauna",0.996158149753401
"714",714,114,"infauna",0.996136949038887
"715",715,115,"infauna",0.996119556749814
"716",716,116,"infauna",0.996106635418116
"717",717,117,"infauna",0.996098896005226
"718",718,118,"infauna",0.996096983152147
"719",719,119,"infauna",0.996101385925058
"720",720,120,"infauna",0.996112392997532
"721",721,121,"infauna",0.996130076971913
"722",722,122,"infauna",0.996161495519617
"723",723,123,"infauna",0.996192631304573
"724",724,124,"infauna",0.996226939051023
"725",725,125,"infauna",0.996265093541523
"726",726,126,"infauna",0.996306260385933
"727",727,127,"infauna",0.9963495503783
"728",728,128,"infauna",0.996393919074819
"729",729,129,"infauna",0.996438293741404
"730",730,130,"infauna",0.99648164754422
"731",731,131,"infauna",0.996523060104884
"732",732,132,"infauna",0.996561754079665
"733",733,133,"infauna",0.996597114273967
"734",734,134,"infauna",0.996647119790773
"735",735,135,"infauna",0.996669322405602
"736",736,136,"infauna",0.996688378570361
"737",737,137,"infauna",0.996702974374891
"738",738,138,"infauna",0.996713172790605
"739",739,139,"infauna",0.996719048303976
"740",740,140,"infauna",0.9967206807277
"741",741,141,"infauna",0.996718194442157
"742",742,142,"infauna",0.996711766011879
"743",743,143,"infauna",0.996701627585264
"744",744,144,"infauna",0.996688062784875
"745",745,145,"infauna",0.996671398579376
"746",746,146,"infauna",0.996644475364589
"747",747,147,"infauna",0.996622759168376
"748",748,148,"infauna",0.996598846183669
"749",749,149,"infauna",0.99657330876029
"750",750,150,"infauna",0.996546518064203
"751",751,151,"infauna",0.996518778573552
"752",752,152,"infauna",0.996490371347588
"753",753,153,"infauna",0.996461555302688
"754",754,154,"infauna",0.996432567490409
"755",755,155,"infauna",0.996403622464074
"756",756,156,"infauna",0.996374911148131
"757",757,157,"infauna",0.996346599937437
"758",758,158,"infauna",0.996304596893037
"759",759,159,"infauna",0.996280910074577
"760",760,160,"infauna",0.996259643244561
"761",761,161,"infauna",0.996240520035467
"762",762,162,"infauna",0.996223759919321
"763",763,163,"infauna",0.996209695034822
"764",764,164,"infauna",0.996198805540656
"765",765,165,"infauna",0.99619158075951
"766",766,166,"infauna",0.996188451648248
"767",767,167,"infauna",0.996189739195873
"768",768,168,"infauna",0.996195629598298
"769",769,169,"infauna",0.996206166898615
"770",770,170,"infauna",0.996225379801057
"771",771,171,"infauna",0.996245035421353
"772",772,172,"infauna",0.99626673583259
"773",773,173,"infauna",0.996291024566655
"774",774,174,"infauna",0.996317339569829
"775",775,175,"infauna",0.996345051224521
"776",776,176,"infauna",0.996373404475158
"777",777,177,"infauna",0.996401620951234
"778",778,178,"infauna",0.996428957490494
"779",779,179,"infauna",0.996454753417656
"780",780,180,"infauna",0.99647845832307
"781",781,181,"infauna",0.996499645928468
"782",782,182,"infauna",0.996529179409243
"783",783,183,"infauna",0.996541316096053
"784",784,184,"infauna",0.996549348871623
"785",785,185,"infauna",0.996553503621756
"786",786,186,"infauna",0.996553748473239
"787",787,187,"infauna",0.996550022390834
"788",788,188,"infauna",0.996542202120136
"789",789,189,"infauna",0.996530186689233
"790",790,190,"infauna",0.996513931393644
"791",791,191,"infauna",0.99649347135975
"792",792,192,"infauna",0.996468928576634
"793",793,193,"infauna",0.996440508996266
"794",794,194,"infauna",0.996395272503993
"795",795,195,"infauna",0.99636216015524
"796",796,196,"infauna",0.996328662947146
"797",797,197,"infauna",0.99629435434523
"798",798,198,"infauna",0.996259859326555
"799",799,199,"infauna",0.996225916615259
"800",800,200,"infauna",0.996193449949595
"801",801,201,"infauna",0.996163402455922
"802",802,202,"infauna",0.996136649583556
"803",803,203,"infauna",0.996113930341402
"804",804,204,"infauna",0.996095810320548
"805",805,205,"infauna",0.996082666419583
"806",806,206,"infauna",0.996066930812192
"807",807,207,"infauna",0.996067280964735
"808",808,208,"infauna",0.996067959772233
"809",809,209,"infauna",0.996071652267804
"810",810,210,"infauna",0.996077755186195
"811",811,211,"infauna",0.996085538764365
"812",812,212,"infauna",0.996094061183781
"813",813,213,"infauna",0.996102323956099
"814",814,214,"infauna",0.996109362382177
"815",815,215,"infauna",0.996114317096923
"816",816,216,"infauna",0.996116475379948
"817",817,217,"infauna",0.996115291571882
"818",818,218,"infauna",0.996110556747989
"819",819,219,"infauna",0.996101937972384
"820",820,220,"infauna",0.996092996338292
"821",821,221,"infauna",0.996082102654876
"822",822,222,"infauna",0.996069647353184
"823",823,223,"infauna",0.996056272746337
"824",824,224,"infauna",0.996042897123539
"825",825,225,"infauna",0.996030521792023
"826",826,226,"infauna",0.996020121531141
"827",827,227,"infauna",0.996012557064999
"828",828,228,"infauna",0.996008524716785
"829",829,229,"infauna",0.996008531643983
"830",830,230,"infauna",0.996011959137028
"831",831,231,"infauna",0.996021767263761
"832",832,232,"infauna",0.996035715881896
"833",833,233,"infauna",0.996053652675131
"834",834,234,"infauna",0.996075308225392
"835",835,235,"infauna",0.996100323561587
"836",836,236,"infauna",0.996128253041864
"837",837,237,"infauna",0.99615859711505
"838",838,238,"infauna",0.996190830778364
"839",839,239,"infauna",0.996224429951437
"840",840,240,"infauna",0.996258892247292
"841",841,241,"infauna",0.996293752473119
"842",842,242,"infauna",0.996345863886418
"843",843,243,"infauna",0.996375994652488
"844",844,244,"infauna",0.996407215092746
"845",845,245,"infauna",0.996437521457409
"846",846,246,"infauna",0.996466755077956
"847",847,247,"infauna",0.996494758555414
"848",848,248,"infauna",0.99652138657977
"849",849,249,"infauna",0.996546523185681
"850",850,250,"infauna",0.996570085297051
"851",851,251,"infauna",0.99659202579255
"852",852,252,"infauna",0.996612333641487
"853",853,253,"infauna",0.996631031953369
"854",854,254,"infauna",0.996657926690482
"855",855,255,"infauna",0.996669794678777
"856",856,256,"infauna",0.996678720810741
"857",857,257,"infauna",0.996685001928016
"858",858,258,"infauna",0.996688608907266
"859",859,259,"infauna",0.996689344860514
"860",860,260,"infauna",0.996686848182243
"861",861,261,"infauna",0.996680731830636
"862",862,262,"infauna",0.996670651768577
"863",863,263,"infauna",0.996656359234694
"864",864,264,"infauna",0.996637726034992
"865",865,265,"infauna",0.996614752372441
"866",866,266,"infauna",0.996577152204802
"867",867,267,"infauna",0.996547093712215
"868",868,268,"infauna",0.996517988413574
"869",869,269,"infauna",0.996488041602753
"870",870,270,"infauna",0.996458004086173
"871",871,271,"infauna",0.996428792989184
"872",872,272,"infauna",0.996401600263424
"873",873,273,"infauna",0.996377657736262
"874",874,274,"infauna",0.996358112435208
"875",875,275,"infauna",0.996343928982071
"876",876,276,"infauna",0.996335837405615
"877",877,277,"infauna",0.996334311613162
"878",878,278,"infauna",0.996337241697426
"879",879,279,"infauna",0.996351036922339
"880",880,280,"infauna",0.996371297241703
"881",881,281,"infauna",0.996397563800438
"882",882,282,"infauna",0.996429362168292
"883",883,283,"infauna",0.996466140845671
"884",884,284,"infauna",0.996507275734263
"885",885,285,"infauna",0.996552090378427
"886",886,286,"infauna",0.996599881286786
"887",887,287,"infauna",0.996649943075323
"888",888,288,"infauna",0.996701590516069
"889",889,289,"infauna",0.996754176440302
"890",890,290,"infauna",0.996833080950341
"891",891,291,"infauna",0.996879606010237
"892",892,292,"infauna",0.996924460365729
"893",893,293,"infauna",0.996966717846639
"894",894,294,"infauna",0.997005887408365
"895",895,295,"infauna",0.997041393747751
"896",896,296,"infauna",0.997072527625638
"897",897,297,"infauna",0.997098607555625
"898",898,298,"infauna",0.997119054170409
"899",899,299,"infauna",0.997133446516041
"900",900,300,"infauna",0.997141547098262
"901",901,301,"infauna",0.997143306490433
"902",902,302,"infauna",0.997141299925043
"903",903,303,"infauna",0.997128070812956
"904",904,304,"infauna",0.997110776888695
"905",905,305,"infauna",0.997088871897082
"906",906,306,"infauna",0.997062977205055
"907",907,307,"infauna",0.997033690891131
"908",908,308,"infauna",0.997001653799429
"909",909,309,"infauna",0.996967519619536
"910",910,310,"infauna",0.996931930084476
"911",911,311,"infauna",0.996895493035088
"912",912,312,"infauna",0.996858766073797
"913",913,313,"infauna",0.996822245318364
"914",914,314,"infauna",0.996768112339972
"915",915,315,"infauna",0.996737316122099
"916",916,316,"infauna",0.996706682957424
"917",917,317,"infauna",0.996677721707075
"918",918,318,"infauna",0.996650597752345
"919",919,319,"infauna",0.996625462104635
"920",920,320,"infauna",0.99660246758977
"921",921,321,"infauna",0.996581736622953
"922",922,322,"infauna",0.996563351180613
"923",923,323,"infauna",0.996547345259286
"924",924,324,"infauna",0.996533703158802
"925",925,325,"infauna",0.996522361574561
"926",926,326,"infauna",0.996506963686325
"927",927,327,"infauna",0.996502766049936
"928",928,328,"infauna",0.996496468614941
"929",929,329,"infauna",0.996490626743141
"930",930,330,"infauna",0.996484818790371
"931",931,331,"infauna",0.996478618850611
"932",932,332,"infauna",0.996471496352307
"933",933,333,"infauna",0.996462913887884
"934",934,334,"infauna",0.996452378972553
"935",935,335,"infauna",0.996439482793568
"936",936,336,"infauna",0.996423919517612
"937",937,337,"infauna",0.996405492949517
"938",938,338,"infauna",0.996375585043893
"939",939,339,"infauna",0.996353929445465
"940",940,340,"infauna",0.996333826857614
"941",941,341,"infauna",0.996313697078497
"942",942,342,"infauna",0.996294064873602
"943",943,343,"infauna",0.996275735122044
"944",944,344,"infauna",0.996259838867607
"945",945,345,"infauna",0.996247569632137
"946",946,346,"infauna",0.996240043748655
"947",947,347,"infauna",0.996238191093055
"948",948,348,"infauna",0.996242697019161
"949",949,349,"infauna",0.996253978562411
"950",950,350,"infauna",0.996276201905583
"951",951,351,"infauna",0.996301894048425
"952",952,352,"infauna",0.996328885364572
"953",953,353,"infauna",0.996359354834547
"954",954,354,"infauna",0.99639239505434
"955",955,355,"infauna",0.996426886013997
"956",956,356,"infauna",0.996461392560417
"957",957,357,"infauna",0.996494407945777
"958",958,358,"infauna",0.996524491194101
"959",959,359,"infauna",0.996550376311216
"960",960,360,"infauna",0.996571034582921
"961",961,361,"infauna",0.996585704323508
"962",962,362,"infauna",0.996602616192857
"963",963,363,"infauna",0.996601062877239
"964",964,364,"infauna",0.996596992100833
"965",965,365,"infauna",0.996588156456017
"966",966,366,"infauna",0.996575096994298
"967",967,367,"infauna",0.99655855935042
"968",968,368,"infauna",0.996539540826296
"969",969,369,"infauna",0.996519132407998
"970",970,370,"infauna",0.996498420931763
"971",971,371,"infauna",0.996478409230957
"972",972,372,"infauna",0.996459966678791
"973",973,373,"infauna",0.99644380144503
"974",974,374,"infauna",0.996421895950003
"975",975,375,"infauna",0.996413573253615
"976",976,376,"infauna",0.996410196163226
"977",977,377,"infauna",0.996410978134958
"978",978,378,"infauna",0.996416026028022
"979",979,379,"infauna",0.996425387012286
"980",980,380,"infauna",0.996439114976554
"981",981,381,"infauna",0.996457206299439
"982",982,382,"infauna",0.996479579789472
"983",983,383,"infauna",0.996506066034582
"984",984,384,"infauna",0.996536409987282
"985",985,385,"infauna",0.99657028078693
"986",986,386,"infauna",0.996623303539045
"987",987,387,"infauna",0.996659537771206
"988",988,388,"infauna",0.996697310262355
"989",989,389,"infauna",0.996735769788252
"990",990,390,"infauna",0.996774355224914
"991",991,391,"infauna",0.996812428887852
"992",992,392,"infauna",0.996849243986796
"993",993,393,"infauna",0.996884060863377
"994",994,394,"infauna",0.996916206102834
"995",995,395,"infauna",0.996945119197225
"996",996,396,"infauna",0.996970376885427
"997",997,397,"infauna",0.99699170210727
"998",998,398,"infauna",0.997020563307329
"999",999,399,"infauna",0.997029327779862
"1000",1000,400,"infauna",0.997038378127717
